#podpoweidź#program#programowanie#nauka;przykłady projektów do napisania;https://github.com/karan/Projects
#praca#porady#programista;artykuły z poradami;https://github.com/lukasz-madon/awesome-remote-job
#linux#obraz;budowa małego obrazu linuxa;https://fabianstumpf.de/articles/tinycore_images.htm
#program#programowanie#darmowe;jakiś darmowy stuff;https://github.com/ripienaar/free-for-dev
#narzędzia#dev;narzędzia dev;https://github.com/awesome-foss/awesome-sysadmin
#narzędzia#dev;narzędzia dev;https://github.com/awesome-selfhosted/awesome-selfhosted
#CSS#filtry#instagram;filtry css jak instagram;https://github.com/una/CSSgram
#darmowe#zdjęcia;darmowe zdjęcia;https://librestock.com/
#kalkulator#wyceniania#aplikacji;wycena budowy aplikacji;https://estimatemyapp.com/
#CSS#windows;css windows 7;https://khang-nd.github.io/7.css/
#dokumentacja#programowanie;zbiór dokumentacji do wszystkiego!;https://devdocs.io/
#emulator#windows;emulator windows i innych napisany w javascript;https://www.cambus.net/emulators-written-in-javascript/
#tester#hacking;plik tekstowy z wyjątkami do wstrzyknięcia do gotowych aplikacji;https://github.com/minimaxir/big-list-of-naughty-strings/blob/master/blns.txt
#crowdfunding;Start a Profitable Side Project in 2020 Indie Hackers;https://www.indiehackers.com/start
#programista#nauka#pisania#szybkiego;Typing Practice for Programmers SpeedCoder;https://www.speedcoder.net/
#git#system#plików#optymalizacja; git system plików optymalizacja;https://github.com/microsoft/VFSForGit
#ikony#tworzenie;Piskel Free online sprite editor;https://www.piskelapp.com/
#programista#nauka#html#css;Interneting Is Hard Web Development Tutorials For Complete Beginners;https://www.internetingishard.com/
#opensource#przewodnik;Przewodnik po Open Source Open Source Guides;https://opensource.guide/pl/
#linux#skrypt#system;GitHub marcan/takeover.sh: Wipe and reinstall a running Linux system via SSH, without rebooting. You know you want to.;https://github.com/marcan/takeover.sh
#ksiazka#programista#nauka;Learn C Programming With 9 Excellent Free Open Source Books OSS Blog;https://www.ossblog.org/learn-c-programming-with-9-excellent-open-source-books/
#programista#nauka;design patterns for humans/README.md at master kamranahmedse/design patterns for humans GitHub;https://github.com/kamranahmedse/design-patterns-for-humans/blob/master/README.md
#programista#nauka#javascript;Master JavaScript Programming with 18 Free Open Source Books OSS Blog;https://www.ossblog.org/master-javascript-programming-with-open-source-books/
#programista#sql#projektowanie;GitHub donnemartin/system design primer: Learn how to design large scale systems. Prep for the system design interview. Includes Anki flashcards.;https://github.com/donnemartin/system-design-primer
#programista#css#animacje;Animista CSS Animations on Demand;https://animista.net/play/basic/swing/swing-top-fwd
#programista#co_mieć;GitHub kamranahmedse/developer roadmap: Roadmap to becoming a web developer in 2021;https://github.com/kamranahmedse/developer-roadmap
#programowanie#pakiety#templaty#różne_języki;Boilrplate;http://www.boilrplate.com/
#css#programowanie#framework;mini.css Minimal, responsive, style agnostic CSS framework;https://minicss.org/index.html
#git#programowanie#serwer;How To Host Your Own Private Git Repositories;https://eklitzke.org/how-to-host-your-own-private-git-repositories
#nauka#programowanie#python;Learn 90% of Python in 90 Minutes;https://www.slideshare.net/MattHarrison4/learn-90
#programista#nowy#język;68 Resources on creating programming languages;https://tomassetti.me/resources-create-programming-languages/
#api;WrapAPI: APIs for the whole web;https://wrapapi.com/
#system#komentarze;Commento Demo;https://demo.commento.io/
#linux#budowa#dystrybucja;GitHub MichielDerhaeg/build linux: A short tutorial about building Linux based operating systems.;https://github.com/MichielDerhaeg/build-linux
#programowanie#api#nauka;REST Anti Patterns;https://www.infoq.com/articles/rest-anti-patterns/
#poradnik#programista#strony;GitHub sdmg15/Best websites a programmer should visit: Some useful websites for programmers.;https://github.com/sdmg15/Best-websites-a-programmer-should-visit
#programowanie#framework;GitHub jorgebucaran/hyperapp: The tiny framework for building hypertext applications.;https://github.com/jorgebucaran/hyperapp
#nauka#sql#programista;4 Techniques for Microsoft SQL Database Design and Optimization;https://www.apriorit.com/dev-blog/421-microsoft-sql-optimization
#amazon#serwer;AWS Security Primer cloudonaut;https://cloudonaut.io/aws-security-primer/
#programowanie#web#szablony;Semantic UI;https://semantic-ui.com/
#animacje#css;Animista CSS Animations on Demand;https://animista.net/
#edytor#WYSIWYG;Quill Your powerful rich text editor;https://quilljs.com/
#web#poradnik#tworzenie_www;Things to Know When Making a Web Application in 2015;https://blog.venanti.us/web-app-2015/
#git#javascript#porady;elsewhencode/project guidelines: A set of best practices for JavaScript projects;https://github.com/elsewhencode/project-guidelines
#api#porady;shieldfy/API Security Checklist: Checklist of the most important security countermeasures when designing, testing, and releasing your API;https://github.com/shieldfy/API-Security-Checklist
#edytor#WYSIWYG;jaredreich/pell:  the simplest and smallest WYSIWYG text editor for web, with no dependencies;https://github.com/jaredreich/pell
#regex#regularne;learn regex/README pl.md at master ziishaned/learn regex;https://github.com/ziishaned/learn-regex/blob/master/translations/README-pl.md
#linux#programy#dobre;Introduction Awesome Linux Software;https://voluong.gitbooks.io/awesome-linux-software/content/
#hacking#narzędzia;Tools Linux Security Expert;https://linuxsecurity.expert/tools/
#html#porady;thedaviddias/Front End Checklist: The perfect Front End Checklist for modern websites and meticulous developers;https://github.com/thedaviddias/Front-End-Checklist
#ssh#android;Termux;https://termux.com/
#api#mysql#programowanie;myao1lab/xmysql: xmysql is now;https://github.com/nocodb/nocodb;https://github.com/o1lab/xmysql
#dokumentacja;DevDocs API Documentation;https://devdocs.io/
#scrapowanie;Ask HN: What are best tools for web scraping? Hacker News;https://news.ycombinator.com/item?id=15694118
#postgres;PostgreSQL exercises;https://pgexercises.com/questions/basic/agg2.html
#nauka#programowanie#bezpieczeństwo#php;The 2018 Guide to Building Secure PHP Software Paragon Initiative Enterprises Blog;https://paragonie.com/blog/2017/12/2018-guide-building-secure-php-software
#nauka#kursy;Discover Best Online Courses Tutorials Coursesity;https://coursesity.com/
#kariera#roadmap#nauka;Web Skills;https://andreasbm.github.io/web-skills/
#nauka#regex;learn regex/README pl.md at master ziishaned/learn regex;https://github.com/ziishaned/learn-regex/blob/master/translations/README-pl.md
#css#generator#layout;CSS Layout Generator;https://layout.bradwoods.io/
#css#generator;themer;https://themer.dev/
#sql#optymalizacja;Blog Mansfeld;https://mansfeld.pl/blog/
#css#programista#kolekcja;A collection of popular layouts and patterns made with CSS CSS Layout;https://csslayout.io/
#javascript#algorytmy;algorithms: Algorithms and data structures implemented in JavaScript with explanations and links to further readings;https://github.com/trekhleb/javascript-algorithms
#chrome#edge#rozszerzenia;Comprehensive List of Chrome Extensions for Developers;https://beyond-average.hashnode.dev/comprehensive-list-of-chrome-extensions-for-developers
#program#linux#serwer#docker;GitHub bcicen/ctop: Top like interface for container metrics;https://github.com/bcicen/ctop
#linux#serwer#docker;Running GUI apps within Docker containers – Trickster Dev;https://www.trickster.dev/post/running-gui-apps-within-docker-containers/
#backup#amazon#kopia;Personal backup to Amazon S3 – cheap and easy DEV Community;https://dev.to/aws-builders/personal-backup-to-amazon-s3-cheap-and-easy-3c39
#smart#home;Smart Home components  Michael Stapelberg;https://michael.stapelberg.ch/posts/2022-03-19-smart-home-components/
#programista#nauka#programowanie#wzorce;Katalog wzorców projektowych;https://refactoring.guru/pl/design-patterns/catalog
#nauka#programista#web#projekt;The Complete Guide to Full Stack Web3 Development DEV Community;https://dev.to/edge-and-node/the-complete-guide-to-full-stack-web3-development-4g74
#nauka#programista#frontend#szkolenie;Zbiór wybranych materiałów na temat Frontendu;https://youcode.pl/materialy-frontend/
#nauka#programista#npm#projekt;Co to jest npm podstawy pracy z npm Devszczepaniak.pl;https://devszczepaniak.pl/podstawy-pracy-z-npm/
#docker#nauka;Mikrusy **W ramach nauki Dockera** i w ogóle stawiania dużych serwisów wymyśliłem sobie, że na próbę, a może i w przyszłości na poważnie postawię... Facebook;https://www.facebook.com/groups/mikrusy/permalink/1144121262686797/
#regex#programowanie#kreator#narzędzia;GitHub pemistahl/grex: A command line tool and library for generating regular expressions from user provided test cases;https://github.com/pemistahl/grex
#php#porady;PHP: The Right Way;https://phptherightway.com/
#programowanie#darmowe#nocode#narzędzia;Free Goodies from WeLoveNoCode;https://www.welovenocode.com/free-goodies
#programwowanie#darmowe#nocode#narzędzia;Open source low code framework for building internal tools ToolJet;https://tooljet.com/
#programowanie#postgresql#pomoc#narzędzia;explain.dalibo.com;https://explain.dalibo.com/
#docker#nauka#tworzenie;Optimizing Docker image size and why it matters contains.dev;https://contains.dev/blog/optimizing-docker-image-size
#narzędzia#developer#programowanie;pomoc Web Designer Developer Toolkit by Addy Codes – Curated tools resources for people who make websites;https://toolkit.addy.codes/
#regex#kreator#programowanie#nadzędzia;regex:help!;https://regex.help/
#qgis#server;Forum QGIS Mapserver dla opornych;http://forum.quantum-gis.pl/archive/index.php?thread-1177.html
#git;Introduction to Git Core Concepts;https://www.youtube.com/watch?v=uR6G2v_WsRA
#symfony#nauka;Ultimate Guide to Symfony Components (2021);https://alex-daubois.medium.com/ultimate-guide-to-symfony-components-2021-7ac9908f8aa2
#nauka#programowanie#sql;Archiwa: SQL DBAdmin;https://dbadmin.net.pl/category/sql/
#nauka#git;Learn Git Branching;https://learngitbranching.js.org/?locale=pl
#nauka#git;Lab 41 Git Immersion;https://gitimmersion.com/lab_41.html